"","sensor","time","pm_1","pm_25","pm_10","location","day","sen","build_age","direction"
"19791",5,393772,13,24,28,"out","Thursday","05","new","west"
"19792",5,394685,13,25,28,"out","Thursday","05","new","west"
"19793",5,395528,13,25,28,"out","Thursday","05","new","west"
"19794",5,396370,13,25,28,"out","Thursday","05","new","west"
"19795",5,397284,13,25,28,"out","Thursday","05","new","west"
"19796",5,398127,13,25,28,"out","Thursday","05","new","west"
"19797",5,398969,13,25,28,"out","Thursday","05","new","west"
"19798",5,399884,13,25,28,"out","Thursday","05","new","west"
"19799",5,400727,13,25,28,"out","Thursday","05","new","west"
"19800",5,401569,13,25,28,"out","Thursday","05","new","west"
"19801",5,402483,12,24,28,"out","Thursday","05","new","west"
"19802",5,403325,12,24,28,"out","Thursday","05","new","west"
"19803",5,404168,12,24,28,"out","Thursday","05","new","west"
"19804",5,405082,13,24,26,"out","Thursday","05","new","west"
"19805",5,405924,13,24,26,"out","Thursday","05","new","west"
"19806",5,406768,13,24,26,"out","Thursday","05","new","west"
"19807",5,407682,13,24,27,"out","Thursday","05","new","west"
"19808",5,408524,13,24,27,"out","Thursday","05","new","west"
"19809",5,409367,13,24,27,"out","Thursday","05","new","west"
"19810",5,410281,13,23,25,"out","Thursday","05","new","west"
"19811",5,411124,13,23,25,"out","Thursday","05","new","west"
"19812",5,411967,13,23,25,"out","Thursday","05","new","west"
"19813",5,412881,13,24,25,"out","Thursday","05","new","west"
"19814",5,413724,13,24,25,"out","Thursday","05","new","west"
"19815",5,414567,13,24,25,"out","Thursday","05","new","west"
"19816",5,415480,13,24,26,"out","Thursday","05","new","west"
"19817",5,416323,13,24,26,"out","Thursday","05","new","west"
"19818",5,417166,13,24,26,"out","Thursday","05","new","west"
"19819",5,418080,13,24,25,"out","Thursday","05","new","west"
"19820",5,418923,13,24,25,"out","Thursday","05","new","west"
"19821",5,419766,13,24,25,"out","Thursday","05","new","west"
"19822",5,420679,13,23,25,"out","Thursday","05","new","west"
"19823",5,421523,13,23,25,"out","Thursday","05","new","west"
"19824",5,422366,13,23,25,"out","Thursday","05","new","west"
"19825",5,423279,13,23,24,"out","Thursday","05","new","west"
"19826",5,424123,13,23,24,"out","Thursday","05","new","west"
"19827",5,424966,13,23,24,"out","Thursday","05","new","west"
"19828",5,425879,13,23,25,"out","Thursday","05","new","west"
"19829",5,426722,13,23,25,"out","Thursday","05","new","west"
"19830",5,427566,13,23,25,"out","Thursday","05","new","west"
"19831",5,428479,14,23,25,"out","Thursday","05","new","west"
"19832",5,429322,14,23,25,"out","Thursday","05","new","west"
"19833",5,430164,14,23,25,"out","Thursday","05","new","west"
"19834",5,431078,14,22,24,"out","Thursday","05","new","west"
"19835",5,431922,14,22,24,"out","Thursday","05","new","west"
"19836",5,432764,14,22,24,"out","Thursday","05","new","west"
"19837",5,433678,13,21,23,"out","Thursday","05","new","west"
"19838",5,434521,13,21,23,"out","Thursday","05","new","west"
"19839",5,435363,13,21,23,"out","Thursday","05","new","west"
"19840",5,436278,13,21,23,"out","Thursday","05","new","west"
"19841",5,437121,13,21,23,"out","Thursday","05","new","west"
"19842",5,437963,13,21,23,"out","Thursday","05","new","west"
"19843",5,438878,13,21,23,"out","Thursday","05","new","west"
"19844",5,439720,13,21,23,"out","Thursday","05","new","west"
"19845",5,440563,13,21,23,"out","Thursday","05","new","west"
"19846",5,441478,14,22,24,"out","Thursday","05","new","west"
"19847",5,442320,14,22,24,"out","Thursday","05","new","west"
"19848",5,443163,14,22,24,"out","Thursday","05","new","west"
"19849",5,444077,14,22,24,"out","Thursday","05","new","west"
"19850",5,444920,14,22,24,"out","Thursday","05","new","west"
"19851",5,445763,14,22,24,"out","Thursday","05","new","west"
"19852",5,446676,14,24,26,"out","Thursday","05","new","west"
"19853",5,447591,14,25,27,"out","Thursday","05","new","west"
"19854",5,448504,14,25,26,"out","Thursday","05","new","west"
"19855",5,449418,14,25,27,"out","Thursday","05","new","west"
"19856",5,450332,15,28,30,"out","Thursday","05","new","west"
"19857",5,451246,16,30,32,"out","Thursday","05","new","west"
"19858",5,452159,16,30,32,"out","Thursday","05","new","west"
"19859",5,453072,15,30,32,"out","Thursday","05","new","west"
"19860",5,453986,15,30,32,"out","Thursday","05","new","west"
"19861",5,454899,15,30,32,"out","Thursday","05","new","west"
"19862",5,455814,16,30,31,"out","Thursday","05","new","west"
"19863",5,456727,14,29,30,"out","Thursday","05","new","west"
"19864",5,457640,14,29,31,"out","Thursday","05","new","west"
"19865",5,458483,14,29,31,"out","Thursday","05","new","west"
"19866",5,459326,14,29,31,"out","Thursday","05","new","west"
"19867",5,460240,15,30,31,"out","Thursday","05","new","west"
"19868",5,461083,15,30,31,"out","Thursday","05","new","west"
"19869",5,461926,15,30,31,"out","Thursday","05","new","west"
"19870",5,462840,15,30,31,"out","Thursday","05","new","west"
"19871",5,463683,15,30,31,"out","Thursday","05","new","west"
"19872",5,464526,15,30,31,"out","Thursday","05","new","west"
"19873",5,465439,14,28,29,"out","Thursday","05","new","west"
"19874",5,466282,14,28,29,"out","Thursday","05","new","west"
"19875",5,467126,14,28,29,"out","Thursday","05","new","west"
"19876",5,468039,13,27,28,"out","Thursday","05","new","west"
"19877",5,468882,13,27,28,"out","Thursday","05","new","west"
"19878",5,469725,13,27,28,"out","Thursday","05","new","west"
"19879",5,470638,13,27,28,"out","Thursday","05","new","west"
"19880",5,471482,13,27,28,"out","Thursday","05","new","west"
"19881",5,472325,13,27,28,"out","Thursday","05","new","west"
"19882",5,473238,13,25,27,"out","Thursday","05","new","west"
"19883",5,474081,13,25,27,"out","Thursday","05","new","west"
"19884",5,474925,13,25,27,"out","Thursday","05","new","west"
"19885",5,475838,13,27,29,"out","Thursday","05","new","west"
"19886",5,476682,13,27,29,"out","Thursday","05","new","west"
"19887",5,477524,13,27,29,"out","Thursday","05","new","west"
"19888",5,478438,13,25,28,"out","Thursday","05","new","west"
"19889",5,479281,13,25,28,"out","Thursday","05","new","west"
"19890",5,480123,13,25,28,"out","Thursday","05","new","west"
"19891",5,481038,13,24,26,"out","Thursday","05","new","west"
"19892",5,481881,13,24,26,"out","Thursday","05","new","west"
"19893",5,482723,13,24,26,"out","Thursday","05","new","west"
"19894",5,483637,12,23,25,"out","Thursday","05","new","west"
"19895",5,484480,12,23,25,"out","Thursday","05","new","west"
"19896",5,485323,12,23,25,"out","Thursday","05","new","west"
"19897",5,486236,12,22,24,"out","Thursday","05","new","west"
"19898",5,487079,12,22,24,"out","Thursday","05","new","west"
"19899",5,487922,12,22,24,"out","Thursday","05","new","west"
"19900",5,488836,11,21,22,"out","Thursday","05","new","west"
"19901",5,489678,11,21,22,"out","Thursday","05","new","west"
"19902",5,490521,11,21,22,"out","Thursday","05","new","west"
"19903",5,491435,12,21,23,"out","Thursday","05","new","west"
"19904",5,492277,12,21,23,"out","Thursday","05","new","west"
"19905",5,493120,12,21,23,"out","Thursday","05","new","west"
"19906",5,494034,12,21,23,"out","Thursday","05","new","west"
"19907",5,494948,13,21,23,"out","Thursday","05","new","west"
"19908",5,495861,13,22,24,"out","Thursday","05","new","west"
"19909",5,496775,12,21,22,"out","Thursday","05","new","west"
"19910",5,497689,13,22,23,"out","Thursday","05","new","west"
"19911",5,498603,13,23,24,"out","Thursday","05","new","west"
"19912",5,499517,14,24,25,"out","Thursday","05","new","west"
"19913",5,500430,15,24,26,"out","Thursday","05","new","west"
"19914",5,501345,15,26,28,"out","Thursday","05","new","west"
"19915",5,502258,15,26,27,"out","Thursday","05","new","west"
"19916",5,503172,15,27,29,"out","Thursday","05","new","west"
"19917",5,504085,15,27,30,"out","Thursday","05","new","west"
"19918",5,504999,14,26,29,"out","Thursday","05","new","west"
"19919",5,505842,14,26,29,"out","Thursday","05","new","west"
"19920",5,506685,14,26,29,"out","Thursday","05","new","west"
"19921",5,507598,14,26,29,"out","Thursday","05","new","west"
"19922",5,508442,14,26,29,"out","Thursday","05","new","west"
"19923",5,509285,14,26,29,"out","Thursday","05","new","west"
"19924",5,510198,13,25,28,"out","Thursday","05","new","west"
"19925",5,511041,13,25,28,"out","Thursday","05","new","west"
"19926",5,511885,13,25,28,"out","Thursday","05","new","west"
"19927",5,512798,13,26,30,"out","Thursday","05","new","west"
"19928",5,513641,13,26,30,"out","Thursday","05","new","west"
"19929",5,514484,13,26,30,"out","Thursday","05","new","west"
"19930",5,515398,13,24,29,"out","Thursday","05","new","west"
"19931",5,516241,13,24,29,"out","Thursday","05","new","west"
"19932",5,517084,14,25,30,"out","Thursday","05","new","west"
"19933",5,517997,13,26,31,"out","Thursday","05","new","west"
"19934",5,518840,13,26,31,"out","Thursday","05","new","west"
"19935",5,519683,13,26,31,"out","Thursday","05","new","west"
"19936",5,520596,13,25,29,"out","Thursday","05","new","west"
"19937",5,521439,13,25,29,"out","Thursday","05","new","west"
"19938",5,522283,13,25,29,"out","Thursday","05","new","west"
"19939",5,523196,12,23,28,"out","Thursday","05","new","west"
"19940",5,524039,12,23,28,"out","Thursday","05","new","west"
"19941",5,524882,12,23,28,"out","Thursday","05","new","west"
"19942",5,525796,13,24,29,"out","Thursday","05","new","west"
"19943",5,526639,13,24,29,"out","Thursday","05","new","west"
"19944",5,527482,13,24,29,"out","Thursday","05","new","west"
"19945",5,528396,14,25,28,"out","Thursday","05","new","west"
"19946",5,529239,14,25,28,"out","Thursday","05","new","west"
"19947",5,530082,14,25,28,"out","Thursday","05","new","west"
"19948",5,530995,13,24,27,"out","Thursday","05","new","west"
"19949",5,531838,13,24,27,"out","Thursday","05","new","west"
"19950",5,532681,13,24,27,"out","Thursday","05","new","west"
"19951",5,533595,13,23,26,"out","Thursday","05","new","west"
"19952",5,534437,13,23,26,"out","Thursday","05","new","west"
"19953",5,535280,13,23,26,"out","Thursday","05","new","west"
"19954",5,536195,13,24,27,"out","Thursday","05","new","west"
"19955",5,537037,13,24,27,"out","Thursday","05","new","west"
"19956",5,537880,12,23,26,"out","Thursday","05","new","west"
"19957",5,538793,12,22,24,"out","Thursday","05","new","west"
"19958",5,539637,12,22,24,"out","Thursday","05","new","west"
"19959",5,540480,12,22,24,"out","Thursday","05","new","west"
"19960",5,541393,12,22,23,"out","Thursday","05","new","west"
"19961",5,542236,12,22,23,"out","Thursday","05","new","west"
"19962",5,543080,12,22,23,"out","Thursday","05","new","west"
"19963",5,543993,12,21,22,"out","Thursday","05","new","west"
"19964",5,544836,12,21,22,"out","Thursday","05","new","west"
"19965",5,545679,12,21,22,"out","Thursday","05","new","west"
"19966",5,546592,12,22,22,"out","Thursday","05","new","west"
"19967",5,547436,12,22,22,"out","Thursday","05","new","west"
"19968",5,548279,12,22,22,"out","Thursday","05","new","west"
"19969",5,549192,13,22,23,"out","Thursday","05","new","west"
"19970",5,550036,13,22,23,"out","Thursday","05","new","west"
"19971",5,550879,13,22,23,"out","Thursday","05","new","west"
"19972",5,551792,13,22,22,"out","Thursday","05","new","west"
"19973",5,552635,14,23,23,"out","Thursday","05","new","west"
"19974",5,553479,14,23,23,"out","Thursday","05","new","west"
"19975",5,554392,13,22,23,"out","Thursday","05","new","west"
"19976",5,555235,13,22,23,"out","Thursday","05","new","west"
"19977",5,556078,13,22,23,"out","Thursday","05","new","west"
"19978",5,556992,14,23,23,"out","Thursday","05","new","west"
"19979",5,557835,14,23,23,"out","Thursday","05","new","west"
"19980",5,558678,14,23,23,"out","Thursday","05","new","west"
"19981",5,559591,13,23,24,"out","Thursday","05","new","west"
"19982",5,560434,13,23,24,"out","Thursday","05","new","west"
"19983",5,561276,13,23,24,"out","Thursday","05","new","west"
"19984",5,562191,14,23,24,"out","Thursday","05","new","west"
"19985",5,563034,14,23,24,"out","Thursday","05","new","west"
"19986",5,563876,14,23,24,"out","Thursday","05","new","west"
"19987",5,564790,14,23,23,"out","Thursday","05","new","west"
"19988",5,565634,14,23,23,"out","Thursday","05","new","west"
"19989",5,566476,14,23,23,"out","Thursday","05","new","west"
"19990",5,567390,14,23,23,"out","Thursday","05","new","west"
"19991",5,568232,14,23,23,"out","Thursday","05","new","west"
"19992",5,569075,14,23,23,"out","Thursday","05","new","west"
"19993",5,569990,15,25,26,"out","Thursday","05","new","west"
"19994",5,570903,15,25,26,"out","Thursday","05","new","west"
"19995",5,571817,14,24,25,"out","Thursday","05","new","west"
"19996",5,572731,14,25,26,"out","Thursday","05","new","west"
"19997",5,573645,14,25,27,"out","Thursday","05","new","west"
"19998",5,574559,14,25,26,"out","Thursday","05","new","west"
"19999",5,575472,14,25,26,"out","Thursday","05","new","west"
"20000",5,576387,15,25,26,"out","Thursday","05","new","west"
"20001",5,577300,15,26,28,"out","Thursday","05","new","west"
"20002",5,578213,14,28,29,"out","Thursday","05","new","west"
"20003",5,579127,13,26,27,"out","Thursday","05","new","west"
"20004",10,8090,1,1,1,"in","Thursday","10","new","west"
"20005",10,9056,4,6,6,"in","Thursday","10","new","west"
"20006",10,11367,4,6,6,"in","Thursday","10","new","west"
"20007",10,12692,3,6,6,"in","Thursday","10","new","west"
"20008",10,14567,3,6,6,"in","Thursday","10","new","west"
"20009",10,18746,4,8,8,"in","Thursday","10","new","west"
"20010",10,19900,4,8,8,"in","Thursday","10","new","west"
"20011",10,22429,4,8,8,"in","Thursday","10","new","west"
"20012",10,23328,4,8,8,"in","Thursday","10","new","west"
"20013",10,24238,3,8,8,"in","Thursday","10","new","west"
"20014",10,25077,3,8,8,"in","Thursday","10","new","west"
"20015",10,25917,3,8,8,"in","Thursday","10","new","west"
"20016",10,26827,3,7,7,"in","Thursday","10","new","west"
"20017",10,27667,3,7,7,"in","Thursday","10","new","west"
"20018",10,28507,3,7,7,"in","Thursday","10","new","west"
"20019",10,29416,4,7,7,"in","Thursday","10","new","west"
"20020",10,30256,4,7,7,"in","Thursday","10","new","west"
"20021",10,31095,4,7,7,"in","Thursday","10","new","west"
"20022",10,32005,4,7,7,"in","Thursday","10","new","west"
"20023",10,32844,4,7,7,"in","Thursday","10","new","west"
"20024",10,33684,4,7,7,"in","Thursday","10","new","west"
"20025",10,34593,4,7,7,"in","Thursday","10","new","west"
"20026",10,35433,3,6,6,"in","Thursday","10","new","west"
"20027",10,36273,3,6,6,"in","Thursday","10","new","west"
"20028",10,37183,3,6,6,"in","Thursday","10","new","west"
"20029",10,38023,3,6,6,"in","Thursday","10","new","west"
"20030",10,38862,3,6,6,"in","Thursday","10","new","west"
"20031",10,39773,4,6,6,"in","Thursday","10","new","west"
"20032",10,40612,4,6,6,"in","Thursday","10","new","west"
"20033",10,41452,4,6,6,"in","Thursday","10","new","west"
"20034",10,42362,4,6,6,"in","Thursday","10","new","west"
"20035",10,43202,4,6,6,"in","Thursday","10","new","west"
"20036",10,44041,4,6,6,"in","Thursday","10","new","west"
"20037",10,44951,4,6,8,"in","Thursday","10","new","west"
"20038",10,45791,4,6,8,"in","Thursday","10","new","west"
"20039",10,46630,4,6,8,"in","Thursday","10","new","west"
"20040",10,47540,5,7,9,"in","Thursday","10","new","west"
"20041",10,48379,5,7,9,"in","Thursday","10","new","west"
"20042",10,49219,5,7,9,"in","Thursday","10","new","west"
"20043",10,50128,4,6,8,"in","Thursday","10","new","west"
"20044",10,50968,4,6,8,"in","Thursday","10","new","west"
"20045",10,51808,4,6,8,"in","Thursday","10","new","west"
"20046",10,52718,4,6,8,"in","Thursday","10","new","west"
"20047",10,53558,5,7,9,"in","Thursday","10","new","west"
"20048",10,54396,5,7,9,"in","Thursday","10","new","west"
"20049",10,55307,6,7,9,"in","Thursday","10","new","west"
"20050",10,56146,6,7,9,"in","Thursday","10","new","west"
"20051",10,56986,6,7,9,"in","Thursday","10","new","west"
"20052",10,57895,5,7,9,"in","Thursday","10","new","west"
"20053",10,58735,5,7,9,"in","Thursday","10","new","west"
"20054",10,59575,4,6,8,"in","Thursday","10","new","west"
"20055",10,60484,4,6,8,"in","Thursday","10","new","west"
"20056",10,61324,4,6,8,"in","Thursday","10","new","west"
"20057",10,62163,4,6,8,"in","Thursday","10","new","west"
"20058",10,63073,4,6,8,"in","Thursday","10","new","west"
"20059",10,63912,4,6,8,"in","Thursday","10","new","west"
"20060",10,64752,4,6,8,"in","Thursday","10","new","west"
"20061",10,65661,4,6,8,"in","Thursday","10","new","west"
"20062",10,66501,4,6,8,"in","Thursday","10","new","west"
"20063",10,67341,4,6,8,"in","Thursday","10","new","west"
"20064",10,68251,5,7,9,"in","Thursday","10","new","west"
"20065",10,69091,5,7,9,"in","Thursday","10","new","west"
"20066",10,69931,5,7,9,"in","Thursday","10","new","west"
"20067",10,70840,6,7,7,"in","Thursday","10","new","west"
"20068",10,71680,6,7,7,"in","Thursday","10","new","west"
"20069",10,72519,6,7,7,"in","Thursday","10","new","west"
"20070",10,73428,6,7,7,"in","Thursday","10","new","west"
"20071",10,74268,6,7,7,"in","Thursday","10","new","west"
"20072",10,75108,6,7,7,"in","Thursday","10","new","west"
"20073",10,76018,6,8,8,"in","Thursday","10","new","west"
"20074",10,76858,6,8,8,"in","Thursday","10","new","west"
"20075",10,77698,6,8,8,"in","Thursday","10","new","west"
"20076",10,78607,6,8,9,"in","Thursday","10","new","west"
"20077",10,79447,6,8,9,"in","Thursday","10","new","west"
"20078",10,80286,6,8,9,"in","Thursday","10","new","west"
"20079",10,81196,6,8,9,"in","Thursday","10","new","west"
"20080",10,82035,6,8,9,"in","Thursday","10","new","west"
"20081",10,82875,6,8,9,"in","Thursday","10","new","west"
"20082",10,83785,6,8,9,"in","Thursday","10","new","west"
"20083",10,84624,6,8,9,"in","Thursday","10","new","west"
"20084",10,85464,6,8,9,"in","Thursday","10","new","west"
"20085",10,86374,6,8,9,"in","Thursday","10","new","west"
"20086",10,87214,6,8,9,"in","Thursday","10","new","west"
"20087",10,88053,6,8,9,"in","Thursday","10","new","west"
"20088",10,88963,6,8,9,"in","Thursday","10","new","west"
"20089",10,89802,6,8,9,"in","Thursday","10","new","west"
"20090",10,90642,6,8,9,"in","Thursday","10","new","west"
"20091",10,91551,6,8,9,"in","Thursday","10","new","west"
"20092",10,92391,5,7,8,"in","Thursday","10","new","west"
"20093",10,93231,5,7,8,"in","Thursday","10","new","west"
"20094",10,94140,4,7,8,"in","Thursday","10","new","west"
"20095",10,94980,4,7,8,"in","Thursday","10","new","west"
"20096",10,95819,4,7,8,"in","Thursday","10","new","west"
"20097",10,96729,4,7,8,"in","Thursday","10","new","west"
"20098",10,97568,4,7,8,"in","Thursday","10","new","west"
"20099",10,98408,4,7,8,"in","Thursday","10","new","west"
"20100",10,99317,4,6,7,"in","Thursday","10","new","west"
"20101",10,100157,4,6,7,"in","Thursday","10","new","west"
"20102",10,100997,4,6,7,"in","Thursday","10","new","west"
"20103",10,101906,4,6,7,"in","Thursday","10","new","west"
"20104",10,102746,4,6,7,"in","Thursday","10","new","west"
"20105",10,103585,4,6,7,"in","Thursday","10","new","west"
"20106",10,104496,4,7,8,"in","Thursday","10","new","west"
"20107",10,105335,4,7,8,"in","Thursday","10","new","west"
"20108",10,106175,4,7,8,"in","Thursday","10","new","west"
"20109",10,107084,4,6,7,"in","Thursday","10","new","west"
"20110",10,107924,4,6,7,"in","Thursday","10","new","west"
"20111",10,108764,4,6,7,"in","Thursday","10","new","west"
"20112",10,109673,4,6,6,"in","Thursday","10","new","west"
"20113",10,110513,4,6,6,"in","Thursday","10","new","west"
"20114",10,111352,4,6,6,"in","Thursday","10","new","west"
"20115",10,112262,4,6,6,"in","Thursday","10","new","west"
"20116",10,113101,4,6,6,"in","Thursday","10","new","west"
"20117",10,113941,4,6,6,"in","Thursday","10","new","west"
"20118",10,114851,4,6,6,"in","Thursday","10","new","west"
"20119",10,115691,3,5,5,"in","Thursday","10","new","west"
"20120",10,116531,3,5,5,"in","Thursday","10","new","west"
"20121",10,117440,4,5,5,"in","Thursday","10","new","west"
"20122",10,118280,4,5,5,"in","Thursday","10","new","west"
"20123",10,119119,4,5,5,"in","Thursday","10","new","west"
"20124",10,120029,4,6,6,"in","Thursday","10","new","west"
"20125",10,120868,4,6,6,"in","Thursday","10","new","west"
"20126",10,121708,4,6,6,"in","Thursday","10","new","west"
"20127",10,122617,4,6,6,"in","Thursday","10","new","west"
"20128",10,123457,4,6,6,"in","Thursday","10","new","west"
"20129",10,124297,4,6,6,"in","Thursday","10","new","west"
"20130",10,125206,4,6,6,"in","Thursday","10","new","west"
"20131",10,126046,4,6,6,"in","Thursday","10","new","west"
"20132",10,126885,4,6,6,"in","Thursday","10","new","west"
"20133",10,127796,4,6,6,"in","Thursday","10","new","west"
"20134",10,128635,4,6,6,"in","Thursday","10","new","west"
"20135",10,129474,4,6,6,"in","Thursday","10","new","west"
"20136",10,130384,4,6,6,"in","Thursday","10","new","west"
"20137",10,131224,5,7,7,"in","Thursday","10","new","west"
"20138",10,132063,5,7,7,"in","Thursday","10","new","west"
"20139",10,132973,6,7,7,"in","Thursday","10","new","west"
"20140",10,133813,6,7,7,"in","Thursday","10","new","west"
"20141",10,134652,6,7,7,"in","Thursday","10","new","west"
"20142",10,135562,6,8,8,"in","Thursday","10","new","west"
"20143",10,136401,6,8,8,"in","Thursday","10","new","west"
"20144",10,137241,6,8,8,"in","Thursday","10","new","west"
"20145",10,138150,6,8,8,"in","Thursday","10","new","west"
"20146",10,138990,6,8,8,"in","Thursday","10","new","west"
"20147",10,139830,5,7,7,"in","Thursday","10","new","west"
"20148",10,140740,5,7,7,"in","Thursday","10","new","west"
"20149",10,141580,5,7,7,"in","Thursday","10","new","west"
"20150",10,142419,6,8,8,"in","Thursday","10","new","west"
"20151",10,143330,6,8,8,"in","Thursday","10","new","west"
"20152",10,144169,6,8,8,"in","Thursday","10","new","west"
"20153",10,145009,6,8,8,"in","Thursday","10","new","west"
"20154",10,145918,6,7,7,"in","Thursday","10","new","west"
"20155",10,146759,6,7,7,"in","Thursday","10","new","west"
"20156",10,147599,6,7,7,"in","Thursday","10","new","west"
"20157",10,148508,5,7,7,"in","Thursday","10","new","west"
"20158",10,149348,5,7,7,"in","Thursday","10","new","west"
"20159",10,150188,5,7,7,"in","Thursday","10","new","west"
"20160",10,151097,5,7,7,"in","Thursday","10","new","west"
"20161",10,151937,4,6,6,"in","Thursday","10","new","west"
"20162",10,152776,4,6,6,"in","Thursday","10","new","west"
"20163",10,153687,4,6,6,"in","Thursday","10","new","west"
"20164",10,154526,4,6,6,"in","Thursday","10","new","west"
"20165",10,155365,4,6,6,"in","Thursday","10","new","west"
"20166",10,156275,4,7,7,"in","Thursday","10","new","west"
"20167",10,157115,4,7,7,"in","Thursday","10","new","west"
"20168",10,157955,4,7,7,"in","Thursday","10","new","west"
"20169",10,158864,4,7,7,"in","Thursday","10","new","west"
"20170",10,159704,4,7,7,"in","Thursday","10","new","west"
"20171",10,160543,4,7,7,"in","Thursday","10","new","west"
"20172",10,161453,5,7,7,"in","Thursday","10","new","west"
"20173",10,162292,5,7,7,"in","Thursday","10","new","west"
"20174",10,163132,5,7,7,"in","Thursday","10","new","west"
"20175",10,164041,5,7,7,"in","Thursday","10","new","west"
"20176",10,164881,5,7,7,"in","Thursday","10","new","west"
"20177",10,165721,5,7,7,"in","Thursday","10","new","west"
"20178",10,166630,5,8,8,"in","Thursday","10","new","west"
"20179",10,167470,5,8,8,"in","Thursday","10","new","west"
"20180",10,168309,5,8,8,"in","Thursday","10","new","west"
"20181",10,169220,5,7,7,"in","Thursday","10","new","west"
"20182",10,170059,5,7,7,"in","Thursday","10","new","west"
"20183",10,170898,5,7,7,"in","Thursday","10","new","west"
"20184",10,171808,5,7,7,"in","Thursday","10","new","west"
"20185",10,172648,6,8,8,"in","Thursday","10","new","west"
"20186",10,173488,6,8,8,"in","Thursday","10","new","west"
"20187",10,174397,6,7,7,"in","Thursday","10","new","west"
"20188",10,175237,6,7,7,"in","Thursday","10","new","west"
"20189",10,176076,6,7,7,"in","Thursday","10","new","west"
"20190",10,176986,6,8,8,"in","Thursday","10","new","west"
"20191",10,177825,6,8,8,"in","Thursday","10","new","west"
"20192",10,178665,6,8,8,"in","Thursday","10","new","west"
"20193",10,179574,6,8,8,"in","Thursday","10","new","west"
"20194",10,180414,6,8,8,"in","Thursday","10","new","west"
"20195",10,181254,6,8,8,"in","Thursday","10","new","west"
"20196",10,182164,6,7,7,"in","Thursday","10","new","west"
"20197",10,183003,6,7,7,"in","Thursday","10","new","west"
"20198",10,183842,6,7,7,"in","Thursday","10","new","west"
"20199",10,184753,6,7,7,"in","Thursday","10","new","west"
"20200",10,185592,6,7,7,"in","Thursday","10","new","west"
"20201",10,186432,6,7,7,"in","Thursday","10","new","west"
"20202",10,187341,6,7,7,"in","Thursday","10","new","west"
"20203",10,188181,6,7,7,"in","Thursday","10","new","west"
"20204",10,189021,6,7,7,"in","Thursday","10","new","west"
"20205",10,189930,6,8,8,"in","Thursday","10","new","west"
"20206",10,190770,5,7,7,"in","Thursday","10","new","west"
"20207",10,191609,5,7,7,"in","Thursday","10","new","west"
"20208",10,192520,5,7,7,"in","Thursday","10","new","west"
"20209",10,193358,6,8,8,"in","Thursday","10","new","west"
"20210",10,194198,6,8,8,"in","Thursday","10","new","west"
"20211",10,195108,6,8,8,"in","Thursday","10","new","west"
"20212",10,195948,6,8,8,"in","Thursday","10","new","west"
"20213",10,196788,6,8,8,"in","Thursday","10","new","west"
"20214",10,197697,6,8,8,"in","Thursday","10","new","west"
"20215",10,198537,6,8,8,"in","Thursday","10","new","west"
"20216",10,199376,6,8,8,"in","Thursday","10","new","west"
"20217",10,200286,6,8,8,"in","Thursday","10","new","west"
"20218",10,201125,6,8,8,"in","Thursday","10","new","west"
"20219",10,201965,6,8,8,"in","Thursday","10","new","west"
"20220",10,202874,5,7,7,"in","Thursday","10","new","west"
"20221",10,203714,5,7,7,"in","Thursday","10","new","west"
"20222",10,204554,5,7,7,"in","Thursday","10","new","west"
"20223",10,205464,7,9,9,"in","Thursday","10","new","west"
"20224",10,206304,7,9,9,"in","Thursday","10","new","west"
"20225",10,207142,7,9,9,"in","Thursday","10","new","west"
"20226",10,208053,6,8,8,"in","Thursday","10","new","west"
"20227",10,208892,6,8,8,"in","Thursday","10","new","west"
"20228",10,209732,6,8,8,"in","Thursday","10","new","west"
"20229",10,210641,6,8,8,"in","Thursday","10","new","west"
"20230",10,211481,6,8,8,"in","Thursday","10","new","west"
"20231",10,212321,6,8,8,"in","Thursday","10","new","west"
"20232",10,213230,6,8,8,"in","Thursday","10","new","west"
"20233",10,214070,6,8,8,"in","Thursday","10","new","west"
"20234",10,214909,6,8,8,"in","Thursday","10","new","west"
"20235",10,215819,5,8,8,"in","Thursday","10","new","west"
"20236",10,216658,5,8,8,"in","Thursday","10","new","west"
"20237",10,217497,5,8,8,"in","Thursday","10","new","west"
"20238",10,218407,6,8,8,"in","Thursday","10","new","west"
"20239",10,219246,6,8,8,"in","Thursday","10","new","west"
"20240",10,220086,7,9,9,"in","Thursday","10","new","west"
"20241",10,220996,6,9,9,"in","Thursday","10","new","west"
"20242",10,221835,6,9,9,"in","Thursday","10","new","west"
"20243",10,222674,6,9,9,"in","Thursday","10","new","west"
"20244",10,223585,6,8,8,"in","Thursday","10","new","west"
"20245",10,224424,6,8,8,"in","Thursday","10","new","west"
"20246",10,225264,6,8,8,"in","Thursday","10","new","west"
"20247",10,226173,7,9,9,"in","Thursday","10","new","west"
"20248",10,227013,7,9,9,"in","Thursday","10","new","west"
"20249",10,227852,7,9,9,"in","Thursday","10","new","west"
"20250",10,228762,6,8,8,"in","Thursday","10","new","west"
"20251",10,229602,5,7,7,"in","Thursday","10","new","west"
"20252",10,230440,5,7,7,"in","Thursday","10","new","west"
"20253",10,231351,5,7,7,"in","Thursday","10","new","west"
"20254",10,232190,6,8,8,"in","Thursday","10","new","west"
"20255",10,233030,6,8,8,"in","Thursday","10","new","west"
